onset_step,count
492,16
493,5
494,13
495,20
496,19
497,10
498,5
499,24
500,21
501,11
502,7
503,24
504,19
505,11
506,7
507,25
508,21
509,10
510,10
511,21
512,24
513,12
514,6
515,23
516,22
517,8
518,8
519,25
520,18
521,11
522,19
523,19
524,17
525,10
526,7
527,30
528,20
529,8
530,14
531,19
532,19
533,10
534,11
535,24
536,21
537,5
538,12
539,19
540,25
541,11
542,9
543,22
544,27
545,7
546,6
547,24
548,23
549,10
550,19
551,24
552,15
553,11
554,8
555,21
556,25
557,4
558,9
559,23
560,22
561,9
562,6
563,17
564,15
565,18
566,10
567,27
568,16
569,5
570,11
571,22
572,27
573,11
574,15
575,21
576,25
577,11
578,16
579,23
580,19
581,19
582,9
583,14
584,20
585,10
586,5
587,29
588,28
589,7
590,14
591,27
592,14
593,12
594,11
595,26
596,18
597,10
598,10
599,24
600,25
601,10
602,14
603,20
604,20
605,12
606,6
607,17
608,13
609,7
610,8
611,20
612,16
613,9
614,15
615,15
616,5
617,15
618,6
619,19
620,25
621,6
622,11
623,29
624,12
625,7
626,12
627,19
628,20
629,15
630,16
631,23
632,15
633,13
634,9
635,15
636,26
637,9
638,14
639,23
640,17
641,7
642,11
643,17
644,14
645,7
646,8
647,14
648,18
649,12
650,12
651,19
652,15
653,12
654,12
655,22
656,16
657,11
658,7
659,22
660,19
661,11
662,7
663,16
664,12
665,10
666,9
667,13
668,17
669,12
670,13
671,14
672,23
673,8
674,8
675,8
676,23
677,14
678,9
679,22
680,12
681,7
682,9
683,21
684,18
685,6
686,10
687,21
688,18
689,13
690,7
691,17
692,17
693,7
694,10
695,20
696,18
697,16
698,11
699,28
700,16
701,12
702,13
703,22
704,23
705,13
706,8
707,15
708,24
709,9
710,6
711,22
712,23
713,10
714,9
715,17
716,22
717,7
718,6
719,23
720,20
721,9
722,10
723,17
724,16
725,11
726,12
727,15
728,19
729,14
730,12
731,20
732,17
733,15
734,15
735,14
736,21
737,17
738,9
739,10
740,15
741,11
742,16
743,19
744,23
745,16
746,8
747,18
748,14
749,14
750,6
751,17
752,23
753,10
754,10
755,19
756,25
757,8
758,7
759,12
760,18
761,12
762,9
763,22
764,13
765,15
766,11
767,20
768,22
769,16
770,13
771,20
772,19
773,15
774,8
775,19
776,16
777,10
778,11
779,18
780,21
781,6
782,11
783,21
784,22
785,13
786,9
787,12
788,16
789,19
790,6
791,26
792,16
793,11
794,16
795,17
796,23
797,11
798,7
799,18
800,22
801,9
802,11
803,13
804,19
805,18
806,15
807,15
808,20
809,15
810,8
811,23
812,17
813,9
814,16
815,19
816,16
817,5
818,8
819,17
820,13
821,16
822,11
823,22
824,16
825,15
826,13
827,15
828,13
829,19
830,7
831,22
832,18
833,22
834,5
835,23
836,11
837,12
838,13
839,13
840,11
841,12
842,14
843,19
844,17
845,12
846,12
847,22
848,15
849,7
850,9
851,19
852,19
853,8
854,13
855,17
856,15
857,12
858,16
859,15
860,15
861,14
862,12
863,15
864,17
865,18
866,10
867,25
868,11
869,7
870,15
871,15
872,24
873,10
874,11
875,20
876,12
877,16
878,10
879,19
880,17
881,9
882,10
883,18
884,19
885,7
886,13
887,16
888,27
889,11
890,7
891,10
892,19
893,6
894,8
895,15
896,10
897,12
898,7
899,17
900,21
901,6
902,14
903,18
904,15
905,13
906,12
907,20
908,15
909,11
910,7
911,14
912,14
913,17
914,14
915,15
916,10
917,14
918,4
919,20
920,12
921,21
922,19
923,13
924,17
925,12
926,8
927,16
928,20
929,11
930,17
931,15
932,9
933,11
934,10
935,15
936,16
937,14
938,10
939,21
940,11
941,11
942,14
943,16
944,18
945,13
946,16
947,15
948,15
949,17
950,10
951,19
952,12
953,14
954,10
955,17
956,5
957,13
958,10
959,15
960,13
961,16
962,9
963,12
964,18
965,6
966,14
967,23
968,21
969,10
970,6
971,21
972,14
973,11
974,15
975,22
976,10
977,13
978,14
979,11
980,15
981,12
982,13
983,9
984,14
985,18
986,14
987,23
988,21
989,12
990,11
991,18
992,15
993,18
994,13
995,11
996,19
997,12
998,14
999,13
1000,13
1001,13
1002,16
1003,11
1004,18
1005,10
1006,13
1007,12
1008,13
1009,11
1010,14
1011,16
1012,17
1013,9
1014,7
1015,18
1016,9
1017,8
1018,10
1019,9
1020,21
1021,12
1022,10
1023,13
1024,11
1025,10
1026,17
1027,13
1028,18
1029,13
1030,10
1031,16
1032,16
1033,10
1034,12
1035,22
1036,12
1037,14
1038,12
1039,17
1040,17
1041,10
1042,12
1043,10
1044,18
1045,15
1046,10
1047,19
1048,15
1049,12
1050,13
1051,19
1052,16
1053,14
1054,9
1055,12
1056,15
1057,11
1058,9
1059,12
1060,12
1061,7
1062,10
1063,15
1064,17
1065,16
1066,15
1067,7
1068,18
1069,11
1070,9
1071,15
1072,11
1073,10
1074,13
1075,13
1076,10
1077,10
1078,10
1079,12
1080,9
1081,14
1082,11
1083,11
1084,11
1085,15
1086,12
1087,7
1088,16
1089,7
1090,12
1091,22
1092,7
1093,8
1094,12
1095,12
1096,12
1097,15
1098,10
1099,16
1100,12
1101,10
1102,12
1103,13
1104,7
1105,15
1106,12
1107,21
1108,6
1109,13
1110,9
1111,8
1112,13
1113,9
1114,10
1115,5
1116,11
1117,8
1118,10
1119,15
1120,12
1121,16
1122,10
1123,11
1124,11
1125,10
1126,9
1127,16
1128,16
1129,14
1130,11
1131,9
1132,14
1133,8
1134,7
1135,15
1136,13
1137,12
1138,14
1139,16
1140,20
1141,15
1142,10
1143,10
1144,11
1145,11
1146,10
1147,9
1148,18
1149,9
1150,12
1151,16
1152,9
1153,9
1154,9
1155,3
1156,14
1157,12
1158,9
1159,13
1160,21
1161,10
1162,11
1163,19
1164,7
1165,10
1166,12
1167,8
1168,12
1169,4
1170,9
1171,7
1172,12
1173,7
1174,9
1175,16
1176,15
1177,14
1178,12
1179,14
1180,12
1181,12
1182,9
1183,16
1184,18
1185,14
1186,14
1187,15
1188,13
1189,7
1190,11
1191,18
1192,11
1193,10
1194,8
1195,15
1196,9
1197,13
1198,11
1199,17
1200,11
1201,17
1202,8
1203,7
1204,7
1205,10
1206,10
1207,14
1208,19
1209,4
1210,13
1211,10
1212,18
1213,12
1214,10
1215,12
1216,14
1217,8
1218,8
1219,11
1220,9
1221,13
1222,13
1223,10
1224,11
1225,3
1226,6
1227,15
1228,10
1229,15
1230,12
1231,17
1232,4
1233,13
1234,8
1235,10
1236,7
1237,14
1238,7
1239,8
1240,10
1241,6
1242,7
1243,11
1244,16
1245,12
1246,10
1247,14
1248,19
1249,8
1250,7
1251,10
1252,9
1253,7
1254,11
1255,10
1256,12
1257,12
1258,14
1259,8
1260,12
1261,9
1262,6
1263,17
1264,17
1265,8
1266,5
1267,10
1268,22
1269,13
1270,12
1271,10
1272,15
1273,9
1274,8
1275,14
1276,11
1277,16
1278,13
1279,8
1280,10
1281,14
1282,12
1283,21
1284,13
1285,8
1286,13
1287,15
1288,11
1289,10
1290,6
1291,15
1292,12
1293,8
1294,10
1295,12
1296,12
1297,11
1298,8
1299,23
1300,17
1301,17
1302,14
1303,14
1304,16
1305,13
1306,6
1307,15
1308,8
1309,10
1310,13
1311,14
1312,8
1313,12
1314,3
1315,11
1316,12
1317,12
1318,8
1319,16
1320,14
1321,8
1322,5
1323,17
1324,12
1325,15
1326,9
1327,9
1328,9
1329,12
1330,13
1331,11
1332,12
1333,10
1334,10
1335,15
1336,9
1337,9
1338,10
1339,11
1340,14
1341,11
1342,13
1343,13
1344,9
1345,11
1346,7
1347,15
1348,15
1349,12
1350,9
1351,11
1352,16
1353,11
1354,13
1355,8
1356,8
1357,6
1358,10
1359,14
1360,7
1361,6
1362,6
1363,11
1364,15
1365,9
1366,13
1367,8
1368,11
1369,11
1370,8
1371,12
1372,10
1373,12
1374,13
1375,7
1376,10
1377,15
1378,10
1379,7
1380,10
1381,14
1382,8
1383,12
1384,8
1385,9
1386,10
1387,17
1388,12
1389,13
1390,8
1391,13
1392,5
1393,6
1394,6
1395,10
1396,11
1397,11
1398,8
1399,14
1400,12
1401,7
1402,6
1403,16
1404,7
1405,8
1406,8
1407,7
1408,14
1409,10
1410,8
1411,10
1412,9
1413,10
1414,15
1415,9
1416,16
1417,13
1418,12
1419,10
1420,7
1421,8
1422,13
1423,3
1424,6
1425,13
1426,16
1427,11
1428,11
1429,9
1430,15
1431,9
1432,10
1433,3
1434,7
1435,14
1436,14
1437,9
1438,4
1439,9
1440,9
1441,12
1442,13
1443,15
1444,12
1445,10
1446,9
1447,15
1448,9
1449,10
1450,11
1451,16
1452,11
1453,14
1454,13
1455,11
1456,9
1457,12
1458,12
1459,7
1460,13
1461,6
1462,9
1463,8
1464,8
1465,5
1466,10
1467,8
1468,11
1469,8
1470,9
1471,14
1472,16
1473,6
1474,13
1475,8
1476,8
1477,12
1478,10
1479,14
1480,11
1481,12
1482,8
1483,19
1484,9
1485,8
1486,10
1487,11
1488,16
1489,6
1490,10
1491,13
1492,10
1493,8
1494,9
1495,5
1496,11
1497,12
1498,12
1499,9
1500,10
1501,10
1502,11
1503,13
1504,8
1505,12
1506,9
1507,9
1508,5
1509,4
1510,10
1511,4
1512,14
1513,7
1514,10
1515,6
1516,13
1517,6
1518,10
1519,9
1520,11
1521,13
1522,10
1523,8
1524,9
1525,8
1526,8
1527,7
1528,7
1529,7
1530,5
1531,11
1532,11
1533,8
1534,7
1535,5
1536,11
1537,9
1538,10
1539,14
1540,10
1541,12
1542,10
1543,11
1544,13
1545,9
1546,8
1547,8
1548,11
1549,6
1550,11
1551,11
1552,11
1553,9
1554,14
1555,11
1556,14
1557,7
1558,7
1559,10
1560,10
1561,6
1562,5
1563,7
1564,16
1565,6
1566,10
1567,14
1568,8
1569,10
1570,8
1571,15
1572,12
1573,11
1574,4
1575,6
1576,10
1577,9
1578,7
1579,8
1580,12
1581,8
1582,6
1583,7
1584,8
1585,10
1586,5
1587,8
1588,14
1589,7
1590,10
1591,14
1592,10
1593,9
1594,5
1595,11
1596,8
1597,10
1598,4
1599,11
1600,7
1601,9
1602,6
1603,12
1604,4
1605,10
1606,9
1607,8
1608,7
1609,14
1610,8
1611,13
1612,12
1613,9
1614,11
1615,10
1616,8
1617,12
1618,7
1619,6
1620,5
1621,9
1622,6
1623,6
1624,14
1625,8
1626,11
1627,9
1628,5
1629,4
1630,4
1631,9
1632,9
1633,8
1634,8
1635,12
1636,9
1637,11
1638,6
1639,12
1640,5
1641,15
1642,12
1643,8
1644,9
1645,6
1646,9
1647,7
1648,8
1649,7
1650,13
1651,13
1652,10
1653,9
1654,7
1655,12
1656,6
1657,12
1658,11
1659,12
1660,7
1661,6
1662,5
1663,16
1664,8
1665,9
1666,4
1667,9
1668,8
1669,12
1670,15
1671,11
1672,13
1673,8
1674,7
1675,14
1676,13
1677,7
1678,8
1679,6
1680,10
1681,10
1682,10
1683,6
1684,7
1685,12
1686,9
1687,15
1688,8
1689,11
1690,12
1691,16
1692,6
1693,10
1694,13
1695,11
1696,9
1697,8
1698,3
1699,7
1700,13
1701,8
1702,12
1703,15
1704,12
1705,7
1706,10
1707,8
1708,11
1709,4
1710,5
1711,9
1712,8
1713,8
1714,5
1715,9
1716,11
1717,7
1718,14
1719,15
1720,11
1721,10
1722,7
1723,9
1724,7
1725,7
1726,6
1727,9
1728,9
1729,7
1730,8
1731,10
1732,6
1733,4
1734,7
1735,5
1736,7
1737,5
1738,6
1739,13
1740,3
1741,8
1742,10
1743,10
1744,6
1745,5
1746,9
1747,8
1748,12
1749,9
1750,11
1751,12
1752,9
1753,6
1754,10
1755,8
1756,6
1757,4
1758,9
1759,5
1760,16
1761,8
1762,2
1763,8
1764,10
1765,8
1766,6
1767,9
1768,7
1769,6
1770,6
1771,8
1772,4
1773,10
1774,6
1775,8
1776,11
1777,8
1778,9
1779,8
1780,8
1781,8
1782,7
1783,9
1784,13
1785,11
1786,8
1787,8
1788,7
1789,9
1790,7
1791,7
1792,12
1793,7
1794,5
1795,9
1796,8
1797,10
1798,9
1799,10
1800,7
1801,7
1802,4
1803,7
1804,11
1805,5
1806,5
1807,8
1808,3
1809,5
1810,7
1811,10
1812,7
1813,9
1814,7
1815,13
1816,7
1817,11
1818,6
1819,3
1820,8
1821,6
1822,6
1823,6
1824,14
1825,9
1826,13
1827,6
1828,9
1829,6
1830,8
1831,11
1832,8
1833,10
1834,6
1835,11
1836,9
1837,6
1838,6
1839,5
1840,11
1841,5
1842,3
1843,14
1844,12
1845,8
1846,10
1847,3
1848,7
1849,8
1850,8
1851,10
1852,3
1853,6
1854,9
1855,10
1856,12
1857,5
1858,3
1859,16
1860,10
1861,6
1862,7
1863,12
1864,10
1865,13
1866,12
1867,14
1868,5
1869,17
1870,4
1871,10
1872,13
1873,11
1874,3
1875,13
1876,12
1877,9
1878,3
1879,7
1880,9
1881,8
1882,13
1883,11
1884,9
1885,7
1886,9
1887,4
1888,5
1889,6
1890,11
1891,9
1892,10
1893,5
1894,6
1895,10
1896,7
1897,14
1898,8
1899,8
1900,4
1901,14
1902,11
1903,6
1904,8
1905,6
1906,11
1907,12
1908,12
1909,17
1910,9
1911,11
1912,8
1913,5
1914,12
1915,5
1916,10
1917,7
1918,7
1919,10
1920,7
1921,5
1922,6
1923,7
1924,10
1925,8
1926,7
1927,12
1928,8
1929,6
1930,8
1931,10
1932,5
1933,3
1934,4
1935,10
1936,8
1937,11
1938,5
1939,10
1940,8
1941,5
1942,8
1943,6
1944,7
1945,5
1946,11
1947,7
1948,10
1949,5
1950,6
1951,9
1952,10
1953,4
1954,7
1955,4
1956,9
1957,6
1958,8
1959,8
1960,8
1961,10
1962,8
1963,3
1964,12
1965,6
1966,10
1967,12
1968,4
1969,9
1970,5
1971,9
1972,3
1973,10
1974,8
1975,13
1976,9
1977,8
1978,6
1979,12
1980,5
1981,14
1982,7
1983,9
1984,6
1985,9
1986,6
1987,7
1988,6
1989,10
1990,4
1991,16
1992,3
1993,9
1994,7
1995,10
1996,15
1997,11
1998,10
1999,6
2000,18
2001,6
2002,13
2003,7
2004,3
2005,6
2006,4
2007,8
2008,8
2009,11
2010,8
2011,7
2012,9
2013,7
2014,7
2015,12
2016,9
2017,14
2018,3
2019,10
2020,7
2021,7
2022,2
2023,3
2024,8
2025,8
2026,4
2027,3
2028,7
2029,9
2030,9
2031,7
2032,14
2033,7
2034,7
2035,12
2036,7
2037,8
2038,10
2039,7
2040,7
2041,8
2042,4
2043,6
2044,9
2045,6
2046,3
2047,8
2048,6
2049,8
2050,5
2051,10
2052,14
2053,5
2054,9
2055,11
2056,7
2057,10
2058,11
2059,6
2060,11
2061,10
2062,4
2063,4
2064,7
2065,7
2066,10
2067,9
2068,9
2069,7
2070,9
2071,8
2072,5
2073,7
2074,10
2075,14
2076,7
2077,8
2078,9
2079,9
2080,4
2081,9
2082,12
2083,6
2084,7
2085,5
2086,5
2087,10
2088,9
2089,11
2090,4
2091,8
2092,7
2093,6
2094,5
2095,16
2096,5
2097,4
2098,10
2099,7
2100,2
2101,8
2102,12
2103,13
2104,4
2105,4
2106,6
2107,10
2108,6
2109,11
2110,4
2111,8
2112,8
2113,9
2114,8
2115,6
2116,5
2117,3
2118,4
2119,8
2120,9
2121,8
2122,6
2123,8
2124,7
2125,4
2126,6
2127,11
2128,6
2129,4
2130,5
2131,11
2132,6
2133,7
2134,6
2135,4
2136,15
2137,4
2138,7
2139,6
2140,7
2141,7
2142,12
2143,6
2144,6
2145,5
2146,7
2147,8
2148,6
2149,5
2150,8
2151,8
2152,4
2153,4
2154,7
2155,5
2156,6
2157,8
2158,7
2159,10
2160,10
2161,9
2162,10
2163,11
2164,7
2165,9
2166,7
2167,8
2168,8
2169,7
2170,9
2171,9
2172,10
2173,11
2174,6
2175,11
2176,3
2177,8
2178,8
2179,4
2180,6
2181,4
2182,7
2183,5
2184,8
2185,6
2186,8
2187,4
2188,10
2189,5
2190,10
2191,4
2192,6
2193,8
2194,10
2195,9
2196,7
2197,10
2198,8
2199,7
2200,8
2201,3
2202,5
2203,3
2204,6
2205,4
2206,7
2207,4
2208,13
2209,9
2210,2
2211,10
2212,6
2213,6
2214,3
2215,10
2216,5
2217,8
2218,3
2219,6
2220,5
2221,7
2222,3
2223,17
2224,11
2225,12
2226,2
2227,3
2228,9
2229,4
2230,6
2231,8
2232,10
2233,8
2234,9
2235,9
2236,10
2237,5
2238,4
2239,4
2240,14
2241,10
2242,12
2243,8
2244,8
2245,5
2246,10
2247,13
2248,4
2249,5
2250,8
2251,11
2252,5
2253,10
2254,7
2255,6
2256,6
2257,11
2258,8
2259,7
2260,9
2261,2
2262,3
2263,7
2264,11
2265,8
2266,4
2267,8
2268,4
2269,9
2270,8
2271,8
2272,9
2273,8
2274,11
2275,10
2276,9
2277,6
2278,6
2279,10
2280,5
2281,8
2282,3
2283,7
2284,6
2285,6
2286,6
2287,6
2288,11
2289,7
2290,6
2291,7
2292,3
2293,6
2294,9
2295,6
2296,5
2297,10
2298,8
2299,7
2300,11
2301,10
2302,4
2303,7
2304,6
2305,9
2306,5
2307,4
2308,8
2309,4
2310,7
2311,10
2312,5
2313,3
2314,9
2315,3
2316,4
2317,8
2318,7
2319,3
2320,10
2321,7
2322,5
2323,9
2324,7
2325,9
2326,8
2327,8
2328,4
2329,3
2330,5
2331,4
2332,10
2333,8
2334,10
2335,6
2336,6
2337,8
2338,5
2339,8
2340,6
2341,7
2342,6
2343,12
2344,4
2345,8
2346,6
2347,9
2348,2
2349,7
2350,5
2351,5
2352,10
2353,8
2354,5
2355,9
2356,4
2357,9
2358,6
2359,8
2360,9
2361,7
2362,11
2363,9
2364,8
2365,9
2366,8
2367,5
2368,5
2369,7
2370,8
2371,10
2372,6
2373,6
2374,8
2375,10
2376,7
2377,10
2378,3
2379,4
2380,5
2381,7
2382,3
2383,4
2384,7
2385,8
2386,5
2387,4
2388,11
2389,6
2390,9
2391,5
2392,4
2393,5
2394,5
2396,6
2397,9
2398,5
2399,10
2400,7
2401,6
2402,5
2403,1
2404,6
2405,5
2406,4
2407,9
2408,5
2409,5
2410,4
2411,6
2412,5
2413,13
2414,8
2415,10
2416,16
2417,6
2418,6
2419,7
2420,6
2421,6
2422,2
2423,4
2424,4
2425,7
2426,8
2427,7
2428,7
2429,6
2430,5
2431,12
2432,8
2433,3
2434,4
2435,5
2436,5
2437,13
2438,14
2439,2
2440,4
2441,4
2442,6
2443,3
2444,2
2445,5
2446,5
2447,8
2448,5
2449,8
2450,5
2451,6
2452,4
2453,11
2454,8
2455,3
2456,10
2457,6
2458,7
2459,12
2460,7
2461,3
2462,4
2463,5
2464,9
2465,2
2466,4
2467,9
2468,3
2469,6
2470,7
2471,8
2472,7
2473,11
2474,6
2475,8
2476,5
2477,2
2478,7
2479,6
2480,4
2481,4
2482,3
2483,11
2484,7
2485,5
2486,6
2487,13
2488,8
2489,8
2490,9
2491,5
2492,4
2493,4
2494,7
2495,9
2496,7
2497,5
2498,5
2499,9
2500,9
2501,6
2502,3
2503,11
2504,7
2505,5
2506,9
2507,4
2508,5
2509,4
2510,7
2511,6
2512,6
2513,3
2514,14
2515,8
2516,11
2517,6
2518,4
2519,4
2520,5
2521,8
2522,15
2523,5
2524,6
2525,7
2526,8
2527,8
2528,6
2529,3
2530,7
2531,10
2532,7
2533,8
2534,7
2535,6
2536,8
2537,5
2538,6
2539,6
2540,6
2541,3
2542,6
2543,12
2544,7
2545,7
2546,10
2547,4
2548,7
2549,5
2550,4
2551,3
2552,6
2553,6
2554,11
2555,6
2556,4
2557,6
2558,5
2559,5
2560,4
2561,5
2562,7
2563,8
2564,3
2565,6
2566,5
2567,10
2568,6
2569,2
2570,4
2571,11
2572,7
2573,7
2574,5
2575,6
2576,6
2577,6
2578,9
2579,4
2580,4
2581,4
2582,10
2583,7
2584,7
2585,4
2586,7
2587,8
2588,6
2589,4
2590,8
2591,10
2592,7
2593,4
2594,5
2595,2
2596,5
2597,7
2598,7
2599,3
2600,5
2601,3
2602,9
2603,10
2604,6
2605,8
2606,7
2607,3
2608,8
2609,9
2610,4
2611,10
2612,4
2613,5
2614,6
2615,5
2616,7
2617,7
2618,10
2619,5
2620,8
2621,10
2622,4
2623,3
2624,2
2625,1
2626,6
2627,4
2628,7
2629,6
2630,7
2631,6
2632,10
2633,4
2634,4
2635,8
2636,3
2637,7
2638,9
2639,6
2640,7
2641,8
2642,3
2643,7
2644,7
2645,10
2646,5
2647,9
2648,5
2649,8
2650,5
2651,7
2652,5
2653,5
2654,11
2655,5
2656,2
2657,7
2658,9
2659,5
2660,6
2661,5
2662,6
2663,4
2664,1
2665,4
2666,6
2667,1
2668,2
2669,2
2670,6
2671,10
2672,3
2673,3
2674,5
2675,10
2676,8
2677,4
2678,9
2679,2
2680,6
2681,8
2682,11
2683,7
2684,4
2685,4
2686,6
2687,8
2688,7
2689,6
2690,6
2691,11
2692,7
2693,4
2694,4
2695,5
2696,4
2697,11
2698,5
2699,7
2700,6
2701,6
2702,6
2703,6
2704,4
2705,3
2706,5
2707,8
2708,6
2709,4
2710,4
2711,11
2712,10
2713,4
2714,4
2715,8
2716,7
2717,4
2718,9
2719,6
2720,6
2721,5
2722,3
2723,10
2724,6
2725,6
2726,9
2727,7
2728,6
2729,6
2730,3
2731,6
2732,7
2733,3
2734,5
2735,10
2736,4
2737,8
2738,9
2739,4
2740,12
2741,3
2742,6
2743,6
2744,7
2745,6
2746,7
2747,7
2748,6
2749,5
2750,10
2751,7
2752,8
2753,4
2754,10
2755,10
2756,5
2757,5
2758,6
2759,3
2760,6
2761,13
2762,6
2763,1
2764,3
2765,7
2766,4
2767,9
2768,6
2769,5
2770,4
2771,5
2772,5
2773,7
2774,6
2775,6
2776,8
2777,4
2778,5
2779,6
2780,7
2781,6
2783,7
2784,3
2785,3
2786,4
2787,4
2788,5
2789,6
2790,6
2791,9
2792,5
2794,9
2795,6
2796,9
2797,3
2798,5
2799,4
2800,7
2801,7
2802,4
2803,1
2804,5
2805,5
2806,5
2807,10
2808,6
2809,6
2810,5
2811,5
2812,6
2813,4
2814,4
2815,10
2816,4
2817,6
2818,4
2819,8
2820,8
2821,8
2822,4
2823,9
2824,4
2825,11
2826,5
2827,4
2828,7
2829,5
2830,4
2831,9
2832,7
2833,10
2834,8
2835,7
2836,3
2837,6
2838,3
2839,4
2840,10
2841,6
2842,5
2843,1
2844,6
2845,3
2846,3
2847,5
2848,9
2849,4
2850,7
2851,5
2852,8
2853,6
2854,10
2855,7
2856,4
2857,3
2858,6
2859,5
2860,4
2861,6
2862,6
2863,3
2864,6
2865,5
2866,7
2867,6
2868,6
2869,5
2870,8
2871,3
2872,7
2873,4
2874,5
2875,6
2876,8
2877,5
2878,6
2879,4
2880,10
2881,4
2882,8
2883,11
2884,8
2885,5
2886,5
2887,5
2888,6
2889,5
2890,4
2891,6
2892,6
2893,5
2894,8
2895,9
2896,3
2897,6
2898,6
2899,5
2900,8
2901,10
2902,9
2903,4
2904,7
2905,8
2906,1
2907,8
2908,6
2909,7
2910,5
2911,5
2912,9
2913,8
2914,10
2915,6
2916,6
2917,5
2918,4
2919,1
2920,9
2921,3
2922,7
2923,8
2924,1
2925,2
2926,7
2927,9
2928,3
2929,5
2930,11
2931,5
2932,4
2933,3
2934,2
2935,5
2936,4
2937,5
2938,7
2939,5
2940,4
2941,6
2942,8
2943,5
2944,11
2945,6
2946,5
2947,2
2948,6
2949,6
2950,4
2951,2
2952,8
2953,4
2954,5
2955,6
2956,4
2957,2
2958,6
2959,7
2960,6
2961,5
2962,2
2963,4
2964,8
2965,3
2966,8
2967,6
2968,4
2969,4
2970,8
2971,3
2972,6
2973,6
2974,2
2975,2
2976,6
2977,5
2978,6
2979,1
2980,6
2981,3
2982,3
2983,5
2984,3
2985,2
2986,5
2987,5
2988,7
2989,5
2990,5
2991,4
2992,8
2993,4
2994,6
2995,8
2996,7
2997,6
2998,2
2999,7
3000,5
3001,2
3002,3
3003,7
3004,5
3005,6
3006,7
3007,4
3008,7
3009,5
3010,5
3011,6
3012,4
3013,7
3014,6
3015,8
3016,3
3017,9
3018,6
3019,7
3020,8
3021,4
3022,4
3023,3
3024,3
3025,8
3026,8
3027,5
3028,6
3029,3
3030,4
3031,3
3032,3
3033,5
3034,5
3035,10
3036,6
3037,7
3038,5
3039,9
3040,3
3041,6
3042,4
3044,6
3045,5
3046,4
3047,3
3048,8
3049,4
3050,9
3051,5
3052,4
3053,4
3054,5
3055,3
3056,7
3057,7
3058,3
3059,6
3060,5
3061,6
3062,5
3063,1
3064,6
3065,4
3066,8
3067,7
3068,5
3069,7
3070,4
3071,4
3072,6
3073,3
3074,6
3075,4
3076,5
3077,5
3078,7
3079,6
3080,4
3081,4
3082,3
3083,5
3084,3
3085,4
3086,3
3087,5
3088,6
3089,5
3090,6
3091,6
3092,5
3093,3
3094,5
3095,4
3096,9
3097,6
3098,2
3099,3
3100,5
3101,4
3102,4
3103,6
3104,8
3105,4
3106,7
3107,7
3108,8
3109,3
3110,5
3111,4
3112,3
3113,3
3114,4
3115,5
3116,4
3117,5
3118,4
3119,3
3120,4
3121,3
3122,7
3123,5
3124,5
3125,5
3126,3
3127,6
3128,6
3129,4
3130,4
3131,6
3132,7
3133,3
3134,7
3135,7
3136,3
3137,6
3138,5
3139,7
3140,10
