onset_step,count
500,13
501,19
502,9
503,20
504,17
505,19
506,18
507,13
508,15
509,19
510,13
511,7
512,14
513,15
514,19
515,13
516,18
517,18
518,18
519,17
520,18
521,17
522,12
523,20
524,21
525,18
526,18
527,25
528,16
529,16
530,19
531,19
532,18
533,11
534,13
535,18
536,17
537,13
538,10
539,13
540,9
541,18
542,15
543,16
544,23
545,22
546,17
547,10
548,12
549,16
550,17
551,12
552,14
553,17
554,11
555,12
556,18
557,14
558,13
559,15
560,18
561,11
562,13
563,16
564,18
565,13
566,11
567,13
568,12
569,17
570,14
571,14
572,17
573,15
574,16
575,15
576,14
577,13
578,13
579,19
580,17
581,7
582,18
583,11
584,12
585,14
586,18
587,19
588,20
589,18
590,12
591,14
592,17
593,12
594,16
595,12
596,18
597,12
598,15
599,13
600,17
601,14
602,15
603,14
604,14
605,10
606,17
607,13
608,17
609,9
610,19
611,9
612,19
613,13
614,12
615,15
616,17
617,20
618,8
619,15
620,19
621,9
622,20
623,17
624,16
625,16
626,15
627,14
628,18
629,14
630,17
631,14
632,12
633,16
634,13
635,23
636,16
637,12
638,15
639,20
640,15
641,10
642,16
643,10
644,8
645,16
646,16
647,15
648,18
649,9
650,14
651,14
652,14
653,13
654,13
655,7
656,12
657,12
658,13
659,16
660,15
661,15
662,18
663,19
664,10
665,10
666,17
667,21
668,19
669,8
670,19
671,14
672,11
673,17
674,14
675,18
676,14
677,11
678,21
679,15
680,17
681,9
682,16
683,20
684,14
685,7
686,10
687,12
688,17
689,19
690,16
691,16
692,18
693,20
694,16
695,21
696,26
697,15
698,13
699,19
700,12
701,16
702,17
703,16
704,17
705,25
706,14
707,20
708,14
709,21
710,20
711,13
712,15
713,10
714,11
715,26
716,17
717,22
718,13
719,14
720,18
721,12
722,17
723,17
724,19
725,14
726,24
727,17
728,13
729,15
730,18
731,22
732,16
733,18
734,14
735,13
736,18
737,17
738,23
739,12
740,16
741,13
742,11
743,15
744,17
745,22
746,19
747,14
748,14
749,14
750,16
751,10
752,17
753,24
754,22
755,21
756,11
757,14
758,14
759,15
760,10
761,26
762,18
763,22
764,9
765,16
766,18
767,11
768,12
769,16
770,25
771,17
772,15
773,14
774,18
775,14
776,21
777,15
778,15
779,11
780,16
781,15
782,18
783,21
784,23
785,17
786,17
787,9
788,12
789,19
790,8
791,22
792,14
793,16
794,17
795,18
796,17
797,14
798,15
799,23
800,18
801,16
802,14
803,22
804,23
805,14
806,17
807,23
808,17
809,21
810,10
811,16
812,19
813,22
814,25
815,11
816,22
817,10
818,13
819,20
820,22
821,15
822,18
823,16
824,14
825,20
826,14
827,20
828,17
829,17
830,15
831,14
832,15
833,9
834,12
835,12
836,15
837,18
838,16
839,18
840,19
841,20
842,15
843,15
844,15
845,11
846,13
847,18
848,19
849,12
850,17
851,18
852,16
853,13
854,11
855,16
856,10
857,17
858,22
859,20
860,16
861,19
862,15
863,10
864,20
865,13
866,17
867,14
868,22
869,12
870,9
871,14
872,12
873,13
874,17
875,18
876,8
877,19
878,19
879,26
880,14
881,12
882,16
883,20
884,17
885,18
886,14
887,15
888,16
889,11
890,24
891,15
892,18
893,20
894,15
895,14
896,15
897,24
898,18
899,12
900,21
901,11
902,6
903,10
904,12
905,18
906,14
907,20
908,11
909,17
910,14
911,16
912,15
913,15
914,11
915,17
916,17
917,15
918,13
919,20
920,20
921,14
922,13
923,14
924,18
925,14
926,12
927,14
928,13
929,9
930,19
931,13
932,17
933,18
934,16
935,17
936,7
937,18
938,15
939,22
940,14
941,10
942,20
943,14
944,18
945,16
946,15
947,11
948,22
949,12
950,17
951,11
952,12
953,20
954,16
955,13
956,6
957,16
958,18
959,16
960,13
961,13
962,9
963,11
964,16
965,17
966,18
967,14
968,13
969,12
970,16
971,19
972,17
973,12
974,19
975,9
976,14
977,14
978,15
979,9
980,17
981,17
982,6
983,20
984,18
985,9
986,13
987,10
988,18
989,16
990,13
991,11
992,13
993,15
994,13
995,14
996,13
997,14
998,21
999,13
1000,18
1001,18
1002,18
1003,15
1004,13
1005,9
1006,7
1007,15
1008,15
1009,19
1010,12
1011,10
1012,17
1013,8
1014,12
1015,16
1016,11
1017,15
1018,13
1019,10
1020,23
1021,11
1022,8
1023,5
1024,14
1025,13
1026,7
1027,18
1028,10
1029,12
1030,13
1031,17
1032,13
1033,9
1034,15
1035,12
1036,18
1037,8
1038,18
1039,13
1040,9
1041,10
1042,10
1043,23
1044,11
1045,9
1046,18
1047,14
1048,22
1049,15
1050,15
1051,15
1052,16
1053,15
1054,14
1055,12
1056,7
1057,6
1058,15
1059,14
1060,17
1061,18
1062,11
1063,11
1064,19
1065,20
1066,14
1067,11
1068,19
1069,13
1070,13
1071,10
1072,14
1073,11
1074,16
1075,13
1076,15
1077,17
1078,10
1079,10
1080,15
1081,12
1082,10
1083,10
1084,17
1085,12
1086,13
1087,6
1088,14
1089,13
1090,11
1091,11
1092,9
1093,9
1094,14
1095,9
1096,14
1097,12
1098,12
1099,19
1100,8
1101,8
1102,9
1103,17
1104,10
1105,18
1106,12
1107,17
1108,10
1109,14
1110,6
1111,9
1112,15
1113,14
1114,13
1115,13
1116,12
1117,14
1118,15
1119,14
1120,17
1121,19
1122,10
1123,13
1124,13
1125,14
1126,19
1127,13
1128,9
1129,12
1130,11
1131,9
1132,12
1133,8
1134,14
1135,16
1136,15
1137,17
1138,10
1139,14
1140,11
1141,10
1142,16
1143,8
1144,12
1145,17
1146,11
1147,12
1148,13
1149,11
1150,8
1151,13
1152,17
1153,12
1154,9
1155,10
1156,16
1157,8
1158,7
1159,18
1160,16
1161,12
1162,11
1163,19
1164,13
1165,10
1166,7
1167,17
1168,18
1169,16
1170,16
1171,14
1172,11
1173,14
1174,17
1175,14
1176,22
1177,14
1178,10
1179,9
1180,13
1181,10
1182,14
1183,13
1184,12
1185,16
1186,9
1187,15
1188,12
1189,14
1190,11
1191,7
1192,11
1193,13
1194,7
1195,12
1196,11
1197,20
1198,6
1199,12
1200,8
1201,18
1202,19
1203,4
1204,10
1205,10
1206,7
1207,14
1208,15
1209,8
1210,11
1211,11
1212,19
1213,13
1214,12
1215,13
1216,6
1217,7
1218,9
1219,11
1220,16
1221,14
1222,14
1223,13
1224,7
1225,17
1226,10
1227,10
1228,9
1229,18
1230,15
1231,18
1232,12
1233,7
1234,7
1235,12
1236,14
1237,9
1238,5
1239,7
1240,9
1241,14
1242,13
1243,19
1244,10
1245,11
1246,13
1247,8
1248,7
1249,17
1250,3
1251,13
1252,8
1253,10
1254,11
1255,8
1256,12
1257,8
1258,17
1259,15
1260,5
1261,11
1262,7
1263,10
1264,14
1265,8
1266,15
1267,13
1268,12
1269,14
1270,12
1271,16
1272,8
1273,14
1274,11
1275,18
1276,10
1277,10
1278,6
1279,14
1280,14
1281,15
1282,8
1283,14
1284,12
1285,11
1286,19
1287,9
1288,9
1289,12
1290,9
1291,10
1292,13
1293,18
1294,7
1295,9
1296,9
1297,6
1298,15
1299,6
1300,15
1301,11
1302,12
1303,6
1304,9
1305,11
1306,12
1307,9
1308,15
1309,14
1310,9
1311,10
1312,13
1313,11
1314,9
1315,9
1316,10
1317,8
1318,11
1319,8
1320,13
1321,11
1322,10
1323,15
1324,8
1325,12
1326,9
1327,16
1328,7
1329,6
1330,10
1331,11
1332,10
1333,8
1334,10
1335,11
1336,8
1337,18
1338,10
1339,12
1340,9
1341,15
1342,14
1343,8
1344,8
1345,9
1346,9
1347,8
1348,7
1349,11
1350,15
1351,8
1352,13
1353,10
1354,10
1355,9
1356,9
1357,13
1358,10
1359,8
1360,8
1361,8
1362,8
1363,9
1364,8
1365,11
1366,13
1367,7
1368,12
1369,11
1370,11
1371,13
1372,10
1373,13
1374,19
1375,11
1376,4
1377,8
1378,10
1379,14
1380,13
1381,14
1382,9
1383,7
1384,6
1385,11
1386,12
1387,6
1388,13
1389,11
1390,7
1391,8
1392,14
1393,10
1394,9
1395,12
1396,13
1397,15
1398,6
1399,16
1400,13
1401,13
1402,20
1403,7
1404,14
1405,13
1406,11
1407,9
1408,9
1409,10
1410,8
1411,11
1412,15
1413,13
1414,12
1415,12
1416,9
1417,10
1418,9
1419,13
1420,14
1421,12
1422,11
1423,13
1424,11
1425,11
1426,7
1427,13
1428,9
1429,7
1430,7
1431,10
1432,9
1433,14
1434,6
1435,8
1436,11
1437,14
1438,6
1439,9
1440,8
1441,12
1442,15
1443,9
1444,14
1445,9
1446,5
1447,9
1448,8
1449,11
1450,12
1451,12
1452,10
1453,11
1454,11
1455,5
1456,8
1457,9
1458,8
1459,8
1460,10
1461,8
1462,11
1463,9
1464,7
1465,10
1466,6
1467,9
1468,11
1469,13
1470,11
1471,10
1472,8
1473,7
1474,15
1475,11
1476,13
1477,8
1478,12
1479,6
1480,6
1481,7
1482,7
1483,9
1484,7
1485,12
1486,8
1487,9
1488,8
1489,15
1490,2
1491,10
1492,7
1493,13
1494,9
1495,9
1496,10
1497,6
1498,10
1499,11
1500,6
1501,12
1502,10
1503,7
1504,10
1505,7
1506,7
1507,12
1508,13
1509,6
1510,7
1511,7
1512,9
1513,12
1514,12
1515,14
1516,11
1517,18
1518,17
1519,9
1520,11
1521,10
1522,9
1523,17
1524,11
1525,12
1526,7
1527,10
1528,10
1529,10
1530,9
1531,11
1532,9
1533,15
1534,12
1535,10
1536,13
1537,12
1538,13
1539,7
1540,6
1541,8
1542,10
1543,10
1544,11
1545,11
1546,5
1547,7
1548,14
1549,7
1550,8
1551,12
1552,14
1553,11
1554,9
1555,6
1556,10
1557,8
1558,13
1559,10
1560,8
1561,10
1562,9
1563,15
1564,10
1565,6
1566,18
1567,15
1568,5
1569,3
1570,6
1571,7
1572,15
1573,9
1574,8
1575,7
1576,6
1577,9
1578,15
1579,9
1580,8
1581,4
1582,12
1583,6
1584,11
1585,13
1586,8
1587,8
1588,12
1589,12
1590,11
1591,13
1592,10
1593,8
1594,9
1595,8
1596,13
1597,5
1598,9
1599,12
1600,12
1601,8
1602,12
1603,8
1604,6
1605,9
1606,10
1607,12
1608,10
1609,13
1610,7
1611,13
1612,7
1613,13
1614,5
1615,10
1616,9
1617,11
1618,11
1619,7
1620,8
1621,12
1622,12
1623,6
1624,7
1625,13
1626,13
1627,7
1628,12
1629,3
1630,4
1631,9
1632,9
1633,4
1634,10
1635,12
1636,15
1637,7
1638,8
1639,5
1640,6
1641,12
1642,14
1643,11
1644,10
1645,9
1646,9
1647,10
1648,6
1649,11
1650,11
1651,10
1652,9
1653,13
1654,8
1655,11
1656,6
1657,7
1658,11
1659,14
1660,9
1661,7
1662,12
1663,11
1664,9
1665,10
1666,13
1667,13
1668,4
1669,7
1670,5
1671,8
1672,5
1673,12
1674,10
1675,11
1676,8
1677,10
1678,3
1679,9
1680,8
1681,9
1682,6
1683,11
1684,10
1685,11
1686,4
1687,8
1688,7
1689,9
1690,15
1691,6
1692,9
1693,9
1694,5
1695,7
1696,5
1697,7
1698,13
1699,5
1700,7
1701,9
1702,15
1703,6
1704,14
1705,11
1706,12
1707,8
1708,6
1709,7
1710,5
1711,10
1712,8
1713,10
1714,15
1715,10
1716,9
1717,11
1718,8
1719,7
1720,6
1721,11
1722,6
1723,7
1724,6
1725,9
1726,7
1727,4
1728,10
1729,12
1730,11
1731,7
1732,7
1733,14
1734,6
1735,6
1736,10
1737,11
1738,16
1739,10
1740,7
1741,9
1742,11
1743,10
1744,5
1745,10
1746,10
1747,9
1748,6
1749,8
1750,4
1751,7
1752,6
1753,6
1754,7
1755,10
1756,10
1757,12
1758,8
1759,11
1760,9
1761,2
1762,7
1763,11
1764,12
1765,9
1766,11
1767,9
1768,13
1769,11
1770,10
1771,4
1772,6
1773,8
1774,6
1775,7
1776,9
1777,8
1778,8
1779,6
1780,9
1781,12
1782,13
1783,4
1784,6
1785,9
1786,7
1787,3
1788,8
1789,6
1790,7
1791,8
1792,6
1793,9
1794,8
1795,6
1796,5
1797,11
1798,7
1799,8
1800,12
1801,5
1802,8
1803,10
1804,5
1805,11
1806,6
1807,11
1808,11
1809,8
1810,7
1811,9
1812,8
1813,13
1814,9
1815,12
1816,10
1817,13
1818,2
1819,5
1820,5
1821,5
1822,7
1823,3
1824,9
1825,8
1826,5
1827,3
1828,7
1829,4
1830,8
1831,8
1832,9
1833,13
1834,11
1835,12
1836,7
1837,9
1838,11
1839,7
1840,4
1841,7
1842,5
1843,6
1844,10
1845,11
1846,7
1847,9
1848,6
1849,4
1850,10
1851,4
1852,9
1853,13
1854,7
1855,7
1856,4
1857,10
1858,7
1859,10
1860,8
1861,3
1862,8
1863,12
1864,8
1865,11
1866,2
1867,4
1868,5
1869,4
1870,7
1871,7
1872,9
1873,5
1874,6
1875,12
1876,8
1877,8
1878,13
1879,5
1880,14
1881,6
1882,10
1883,13
1884,7
1885,8
1886,1
1887,7
1888,8
1889,3
1890,10
1891,7
1892,5
1893,7
1894,15
1895,9
1896,8
1897,10
1898,11
1899,11
1900,10
1901,6
1902,5
1903,9
1904,6
1905,9
1906,5
1907,7
1908,6
1909,8
1910,16
1911,6
1912,10
1913,11
1914,3
1915,13
1916,5
1917,8
1918,5
1919,9
1920,8
1921,5
1922,7
1923,9
1924,6
1925,7
1926,5
1927,7
1928,8
1929,12
1930,11
1931,10
1932,9
1933,12
1934,6
1935,6
1936,8
1937,6
1938,10
1939,10
1940,14
1941,7
1942,5
1943,6
1944,7
1945,5
1946,8
1947,8
1948,3
1949,4
1950,6
1951,6
1952,7
1953,10
1954,9
1955,6
1956,10
1957,12
1958,7
1959,1
1960,2
1961,6
1962,10
1963,5
1964,10
1965,7
1966,9
1967,6
1968,11
1969,8
1970,6
1971,9
1972,6
1973,12
1974,4
1975,7
1976,5
1977,7
1978,9
1979,10
1980,3
1981,12
1982,8
1983,14
1984,5
1985,8
1986,6
1987,12
1988,3
1989,10
1990,3
1991,12
1992,5
1993,10
1994,8
1995,10
1996,9
1997,7
1998,4
1999,8
2000,6
2001,11
2002,5
2003,9
2004,9
2005,6
2006,6
2007,11
2008,7
2009,6
2010,4
2011,6
2012,9
2013,4
2014,10
2015,9
2016,12
2017,7
2018,7
2019,6
2020,7
2021,4
2022,5
2023,5
2024,6
2025,9
2026,7
2027,7
2028,12
2029,9
2030,7
2031,5
2032,7
2033,7
2034,9
2035,7
2036,8
2037,8
2038,7
2039,9
2040,4
2041,13
2042,9
2043,6
2044,9
2045,6
2046,10
2047,4
2048,12
2049,9
2050,3
2051,8
2052,12
2053,3
2054,7
2055,13
2056,7
2057,8
2058,6
2059,8
2060,9
2061,9
2062,7
2063,9
2064,7
2065,9
2066,4
2067,4
2068,12
2069,10
2070,6
2071,6
2072,6
2073,4
2074,10
2075,12
2076,5
2077,8
2078,3
2079,5
2080,9
2081,7
2082,8
2083,9
2084,4
2085,5
2086,8
2087,3
2088,7
2089,10
2090,4
2091,6
2092,8
2093,12
2094,6
2095,4
2096,5
2097,6
2098,5
2099,6
2100,7
2101,6
2102,9
2103,12
2104,8
2105,10
2106,3
2107,3
2108,3
2109,10
2110,10
2111,6
2112,7
2113,6
2114,6
2115,4
2116,5
2117,4
2118,6
2119,12
2120,11
2121,10
2122,6
2123,8
2124,3
2125,8
2126,9
2127,7
2128,14
2129,5
2130,4
2131,8
2132,8
2133,9
2134,4
2135,5
2136,11
2137,6
2138,5
2139,8
2140,8
2141,6
2142,7
2143,13
2144,9
2145,3
2146,6
2147,5
2148,9
2149,7
2150,5
2151,6
2152,8
2153,6
2154,7
2155,3
2156,4
2157,5
2158,12
2159,6
2160,7
2161,14
2162,7
2163,6
2164,9
2165,4
2166,6
2167,13
2168,7
2169,12
2170,7
2171,8
2172,7
2173,7
2174,9
2175,9
2176,6
2177,6
2178,6
2179,10
2180,13
2181,5
2182,9
2183,5
2184,3
2185,5
2186,5
2187,5
2188,8
2189,9
2190,3
2191,4
2192,5
2193,8
2194,8
2195,8
2196,7
2197,9
2198,3
2199,6
2200,8
2201,6
2202,8
2203,8
2204,2
2205,3
2206,7
2207,7
2208,11
2209,12
2210,11
2211,4
2212,14
2213,8
2214,7
2215,12
2216,3
2217,6
2218,4
2219,4
2220,6
2221,5
2222,8
2223,8
2224,12
2225,14
2226,4
2227,6
2228,5
2229,10
2230,6
2231,3
2232,6
2233,9
2234,9
2235,9
2236,9
2237,8
2238,5
2239,10
2240,5
2241,7
2242,12
2243,4
2244,7
2245,4
2246,10
2247,4
2248,3
2249,13
2250,10
2251,9
2252,11
2253,4
2254,8
2255,5
2256,7
2257,7
2258,13
2259,8
2260,5
2261,5
2262,3
2263,11
2264,11
2265,6
2266,7
2267,8
2268,12
2269,7
2270,6
2271,9
2272,6
2273,9
2274,6
2275,9
2276,10
2277,5
2278,5
2279,7
2280,10
2281,3
2282,6
2283,8
2284,6
2285,4
2286,8
2287,3
2288,7
2289,7
2290,5
2291,4
2292,7
2293,3
2294,12
2295,5
2296,6
2297,3
2298,8
2299,8
2300,4
2301,5
2302,5
2303,8
2304,5
2305,14
2306,4
2307,6
2308,5
2309,5
2310,5
2311,5
2312,9
2313,5
2314,11
2315,5
2316,9
2317,7
2318,7
2319,6
2320,7
2321,14
2322,9
2323,8
2324,3
2325,3
2326,2
2327,9
2328,3
2329,7
2330,8
2331,3
2332,5
2333,2
2334,6
2335,6
2336,7
2337,9
2338,7
2339,6
2340,5
2341,6
2342,9
2343,6
2344,5
2345,7
2346,12
2347,5
2348,3
2349,9
2350,9
2351,6
2352,7
2353,13
2354,3
2355,7
2356,5
2357,6
2358,4
2359,11
2360,5
2361,6
2362,6
2363,5
2364,3
2365,4
2366,7
2367,7
2368,8
2369,7
2370,8
2371,4
2372,6
2373,6
2374,4
2375,9
2376,7
2377,4
2378,7
2379,4
2380,7
2381,5
2382,8
2383,4
2384,9
2385,4
2386,6
2387,13
2388,7
2389,7
2390,6
2391,6
2392,10
2393,6
2394,6
2395,4
2396,9
2397,4
2398,10
2399,7
2400,5
2401,6
2402,6
2403,11
2404,6
2405,5
2406,7
2407,3
2408,9
2409,5
2410,14
2411,3
2412,6
2413,3
2414,6
2415,7
2416,7
2417,5
2418,5
2419,8
2420,11
2421,2
2422,7
2423,7
2424,10
2425,4
2426,10
2427,3
2428,4
2429,6
2430,1
2431,5
2432,11
2433,9
2434,9
2435,5
2436,6
2437,10
2438,4
2439,1
2440,7
2441,7
2442,6
2443,6
2444,7
2445,7
2446,8
2447,6
2448,7
2449,4
2450,7
2451,6
2452,8
2453,8
2454,4
2455,7
2456,10
2457,2
2458,7
2459,7
2460,4
2461,11
2462,3
2463,8
2464,4
2465,7
2466,2
2467,8
2468,3
2469,8
2470,10
2471,6
2472,9
2473,6
2474,4
2475,9
2476,7
2477,10
2478,8
2479,4
2480,4
2481,6
2482,5
2483,8
2484,5
2485,7
2486,6
2487,7
2488,6
2489,3
2490,7
2491,8
2492,6
2493,6
2494,8
2495,3
2496,1
2497,3
2498,4
2499,7
2500,6
2501,6
2502,8
2503,5
2504,4
2505,8
2506,9
2507,2
2508,5
2509,7
2510,1
2511,5
2512,7
2513,7
2514,3
2515,5
2516,4
2517,3
2518,7
2519,4
2520,7
2521,4
2522,8
2523,3
2524,4
2525,4
2526,6
2527,9
2528,7
2529,8
2530,7
2531,8
2532,6
2533,6
2534,8
2535,9
2536,6
2537,5
2538,8
2539,6
2540,5
2541,3
2542,4
2543,10
2544,3
2545,9
2546,6
2547,3
2548,10
2549,11
2550,6
2551,9
2552,5
2553,5
2554,6
2555,4
2556,10
2557,5
2558,4
2559,11
2560,7
2561,6
2562,2
2563,7
2564,7
2565,6
2566,4
2567,7
2568,6
2569,8
2570,9
2571,8
2572,4
2573,12
2574,3
2575,6
2576,6
2577,10
2578,7
2579,7
2580,5
2581,5
2582,4
2583,9
2584,6
2585,5
2586,6
2587,6
2588,9
2589,10
2590,8
2591,6
2592,2
2593,11
2594,6
2595,12
2596,5
2597,11
2598,6
2599,3
2600,5
2601,5
2602,8
2603,7
2604,7
2605,10
2606,7
2607,8
2608,7
2609,4
2610,6
2611,3
2612,5
2613,6
2614,8
2615,3
2616,8
2617,7
2618,5
2619,4
2620,12
2621,1
2622,9
2623,5
2624,9
2625,5
2626,8
2627,5
2628,5
2629,9
2630,7
2631,4
2632,8
2633,4
2634,5
2635,1
2636,13
2637,4
2638,11
2639,7
2640,7
2641,12
2642,5
2643,10
2644,4
2645,6
2646,5
2647,5
2648,6
2649,5
2650,6
2651,8
2652,4
2653,5
2654,4
2655,6
2656,8
2657,2
2658,5
2659,9
2660,2
2661,8
2662,3
2663,2
2664,1
2665,9
2666,6
2667,10
2668,6
2669,10
2670,5
2671,11
2672,9
2673,3
2674,8
2675,4
2676,5
2677,10
2678,3
2679,2
2680,8
2681,10
2682,3
2683,6
2684,11
2685,5
2686,7
2687,4
2688,5
2689,4
2690,7
2691,4
2692,4
2693,9
2694,5
2695,3
2696,5
2697,1
2698,6
2699,8
2700,7
2701,2
2702,4
2703,8
2704,4
2705,8
2706,4
2707,2
2708,6
2709,5
2710,4
2711,3
2712,4
2713,7
2714,5
2715,6
2716,8
2717,4
2718,6
2719,6
2720,7
2721,7
2722,8
2723,7
2724,4
2725,4
2726,4
2727,11
2728,8
2729,6
2730,7
2731,2
2732,8
2733,5
2734,7
2735,3
2736,7
2737,13
2738,7
2739,3
2740,9
2741,8
2742,7
2743,5
2744,3
2745,4
2746,2
2747,5
2748,7
2749,6
2750,8
2751,7
2752,4
2753,5
2754,3
2755,6
2756,5
2757,7
2758,6
2759,8
2760,3
2761,5
2762,5
2763,6
2764,4
2765,6
2766,7
2767,5
2768,7
2769,2
2770,5
2771,10
2772,6
2773,8
2774,10
2775,1
2776,3
2777,4
2778,8
2779,9
2780,4
2781,5
2782,5
2783,3
2784,2
2785,4
2786,4
2787,8
2788,4
2789,8
2790,6
2791,3
2792,5
2793,3
2794,9
2795,7
2796,10
2797,2
2798,6
2799,5
2800,6
2801,2
2802,6
2803,5
2804,4
2805,5
2806,6
2807,9
2808,7
2809,2
2810,6
2811,3
2812,4
2813,7
2814,4
2815,3
2816,6
2817,7
2818,8
2819,3
2820,9
2821,4
2822,5
2823,5
2824,4
2825,6
2826,10
2827,6
2828,3
2829,6
2830,9
2831,5
2832,6
2833,7
2834,5
2835,9
2836,5
2837,3
2838,6
2839,5
2840,5
2841,8
2842,2
2843,5
2844,6
2845,5
2846,8
2847,11
2848,6
2849,6
2850,6
2851,10
2852,11
2853,4
2854,6
2855,4
2856,7
2857,7
2858,4
2859,5
2860,6
2861,7
2862,6
2863,10
2864,4
2865,5
2866,4
2867,3
2868,7
2869,4
2870,5
2871,9
2872,7
2873,1
2874,6
2875,2
2876,8
2877,7
2878,7
2879,4
2880,4
2881,7
2882,9
2883,6
2884,8
2885,12
2886,8
2887,2
2888,4
2889,2
2890,5
2891,3
2892,5
2893,6
2894,7
2895,7
2896,6
2897,4
2898,3
2899,7
2900,4
2901,8
2902,5
2903,7
2904,3
2905,5
2906,7
2907,7
2908,2
2909,6
2910,5
2911,8
2912,3
2913,6
2914,6
2915,7
2916,8
2917,7
2918,1
2919,3
2920,3
2921,5
2922,6
2923,8
2924,3
2925,2
2926,13
2927,6
2928,5
2929,2
2930,5
2931,1
2932,3
2933,4
2934,6
2935,5
2936,4
2937,7
2938,4
2939,5
2940,8
2941,4
2942,6
2943,6
2944,7
2945,6
2946,6
2947,6
2948,9
2949,5
2950,3
2951,5
2952,2
2953,2
2954,5
2955,8
2956,5
2957,7
2958,5
2959,6
2960,4
2961,5
2962,3
2963,7
2964,7
2965,7
2966,6
2967,4
2968,4
2969,6
2970,5
2971,5
2972,12
2973,13
2974,6
2975,6
2976,5
2977,7
2978,2
2979,5
2980,6
2981,3
2982,2
2983,8
2984,1
2985,4
2986,3
2987,1
2988,9
2989,8
2990,7
2991,3
2992,5
2994,3
2995,8
2996,5
2997,3
2998,3
2999,4
3000,6
3001,2
3002,9
3003,1
3004,4
3005,4
3006,6
3007,9
3008,3
3009,5
3010,4
3011,4
3012,6
3013,4
3014,7
3015,9
3016,4
3017,7
3018,2
3019,4
3020,7
3021,5
3022,4
3023,2
3024,8
3025,7
3026,6
3027,5
3028,6
3029,4
3030,5
3031,4
3032,4
3033,3
3034,6
3035,8
3037,5
3038,6
3039,9
3040,4
3041,4
3042,8
3043,3
3044,6
3045,6
3046,9
3047,5
3048,6
3049,4
3050,4
3051,4
3052,8
3053,5
3054,7
3055,5
3056,3
3057,3
3058,3
3059,6
3060,9
3061,5
3062,4
3063,7
3064,9
3065,6
3066,8
3067,5
3068,6
3069,5
3070,8
3071,5
3072,4
3073,1
3074,1
3075,5
3076,7
3077,8
3078,6
3079,9
3080,1
3081,6
3082,2
3083,6
3084,6
3085,6
3086,2
3087,4
3088,4
3089,7
3090,4
3091,4
3092,5
3093,5
3094,8
3095,7
3096,5
3097,5
3098,7
3099,3
3100,1
3101,2
3102,4
3103,6
3104,5
3105,5
3106,2
3107,7
3108,4
3109,5
3110,5
3111,5
3112,7
3113,7
3114,2
3115,7
3116,5
3117,8
3118,4
3119,4
3120,2
3121,3
3122,9
3123,3
3124,4
3125,3
3126,8
3127,5
3128,10
3129,6
3130,4
